Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.10.2.104-192.168.10.23-80-53627-6,172.10.2.104,80,192.168.10.23,53627,6,14/11/2019 07:59:32 AM,7,0,2,0.0,12.0,0,0,0,0,6.0,6.0,6.0,0.0,1714285.7142857143,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,0,40,0.0,285714.28571428574,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,0.0,6.0,0,0,0,0,0,0,0,0,2,12,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53628-6,172.10.2.104,80,192.168.10.23,53628,6,14/11/2019 07:59:32 AM,240,4,5,127.0,409.0,115.0,0.0,31.75,55.572025336494626,391.0,0.0,81.8,172.86757937797358,2233333.3333333335,37500.0,29.999999999999996,60.27555770909845,178.0,1.0,54.0,18.0,26.0,48.0,2.0,239.0,59.75,79.31529907065008,178.0,8.0,0,0,0,0,92,112,16666.666666666668,20833.333333333332,0.0,391.0,54.2,123.35387216369732,15216.177777777779,0,0,0,0,1,0,0,0,1.0,60.22222222222222,31.75,81.8,0,0,0,0,0,0,4,127,5,409,-1,1023,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53628-6,192.168.10.23,53628,172.10.2.104,80,6,14/11/2019 07:59:32 AM,2,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58817-80-6,10.11.10.201,80,192.168.40.30,58817,6,14/11/2019 07:59:32 AM,99943,0,6,0.0,36.0,0,0,0,0,6.0,6.0,6.0,0.0,360.2053170307075,60.03421950511792,19988.6,44693.07329217806,99938.0,1.0,0,0,0,0,0,99943.0,19988.6,44693.07329217806,99938.0,1.0,0,0,0,0,0,120,0.0,60.03421950511792,6.0,6.0,6.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,7.0,0.0,6.0,0,0,0,0,0,0,0,0,6,36,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58818-80-6,10.11.10.201,80,192.168.40.30,58818,6,14/11/2019 07:59:32 AM,5,3,1,127.0,0.0,115.0,6.0,42.33333333333333,62.93117934166921,0.0,0.0,0.0,0.0,2.5399999999999996E7,799999.9999999999,1.6666666666666667,0.5773502691896257,2.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0,0,0,0,0,0,0,0,0,60,32,600000.0,199999.99999999997,0.0,115.0,25.4,50.17768428295591,2517.8,0,1,0,0,1,0,0,0,0.0,31.75,42.333333333333336,0.0,0,0,0,0,0,0,3,127,1,0,-1,29200,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58817-80-6,10.11.10.201,80,192.168.40.30,58817,6,14/11/2019 07:59:32 AM,150,0,2,0.0,12.0,0,0,0,0,6.0,6.0,6.0,0.0,80000.0,13333.333333333334,150.0,0.0,150.0,150.0,0,0,0,0,0,150.0,150.0,0.0,150.0,150.0,0,0,0,0,0,40,0.0,13333.333333333334,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,0.0,6.0,0,0,0,0,0,0,0,0,2,12,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58818-80-6,10.11.10.201,80,192.168.40.30,58818,6,14/11/2019 07:59:32 AM,14,6,1,248.0,0.0,115.0,0.0,41.33333333333333,57.10925202335141,0.0,0.0,0.0,0.0,1.7714285714285713E7,500000.0,2.333333333333333,1.0327955589886444,4.0,1.0,10.0,2.0,0.7071067811865476,3.0,1.0,0,0,0,0,0,0,0,0,0,132,32,428571.4285714286,71428.57142857143,0.0,115.0,31.0,51.92026854431982,2695.714285714286,0,1,0,0,1,0,0,0,0.0,35.42857142857143,41.333333333333336,0.0,0,0,0,0,0,0,6,248,1,0,-1,29200,5,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53629-6,172.10.2.104,80,192.168.10.23,53629,6,14/11/2019 07:59:32 AM,20,0,7,0.0,415.0,0,0,0,0,391.0,0.0,59.28571428571428,146.29959476557488,2.075E7,350000.0,3.3333333333333335,2.503331114069145,8.0,1.0,0,0,0,0,0,20.0,3.3333333333333335,2.503331114069145,8.0,1.0,0,0,0,0,0,164,0.0,350000.0,0.0,391.0,51.875,137.05935888199267,18785.26785714286,0,1,0,0,1,0,0,0,0.0,59.285714285714285,0.0,59.285714285714285,0,0,0,0,0,0,0,0,7,415,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53629-6,172.10.2.104,80,192.168.10.23,53629,6,14/11/2019 07:59:32 AM,4,2,1,121.0,6.0,115.0,6.0,60.5,77.07463914933368,6.0,6.0,6.0,0.0,3.175E7,750000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,40,20,500000.0,250000.0,6.0,115.0,33.25,54.5,2970.25,0,0,0,0,1,0,0,0,0.0,44.333333333333336,60.5,6.0,0,0,0,0,0,0,2,121,1,6,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53629-6,172.10.2.104,80,192.168.10.23,53629,6,14/11/2019 07:59:32 AM,436,4,4,127.0,403.0,115.0,0.0,31.75,55.572025336494626,391.0,0.0,100.75,193.52067073054496,1215596.3302752292,18348.623853211007,62.285714285714285,160.82569683326344,427.0,1.0,9.0,3.0,1.0,4.0,2.0,435.0,145.0,245.08569929720503,428.0,3.0,0,0,0,0,92,92,9174.311926605504,9174.311926605504,0.0,391.0,59.55555555555556,129.59756084810306,16795.527777777777,0,0,0,0,1,0,0,0,1.0,67.0,31.75,100.75,0,0,0,0,0,0,4,127,4,403,-1,1024,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53629-6,172.10.2.104,80,192.168.10.23,53629,6,14/11/2019 07:59:32 AM,4,0,4,0.0,24.0,0,0,0,0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,1.3333333333333333,0.5773502691896257,2.0,1.0,0,0,0,0,0,4.0,1.3333333333333333,0.5773502691896257,2.0,1.0,0,0,0,0,0,80,0.0,1000000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.5,0.0,6.0,0,0,0,0,0,0,0,0,4,24,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58818-80-6,10.11.10.201,80,192.168.40.30,58818,6,14/11/2019 07:59:32 AM,99561,0,17,0.0,1155.0,0,0,0,0,363.0,0.0,67.94117647058823,140.8081454445353,11600.92807424594,170.749590703187,6222.5625,24655.170175763,98676.0,1.0,0,0,0,0,0,99561.0,6222.5625,24655.170175763,98676.0,1.0,0,0,0,0,0,376,0.0,170.749590703187,0.0,363.0,64.49999999999999,137.38192791501749,18873.79411764706,1,0,0,0,1,0,0,0,0.0,68.29411764705883,0.0,67.94117647058823,0,0,0,0,0,0,0,0,17,1155,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58819-80-6,10.11.10.201,80,192.168.40.30,58819,6,14/11/2019 07:59:32 AM,10,1,7,6.0,387.0,6.0,6.0,6.0,0.0,363.0,0.0,55.285714285714285,135.71872173201245,3.93E7,799999.9999999999,1.4285714285714286,0.5345224838248488,2.0,1.0,0,0,0,0,0,10.0,1.6666666666666667,0.5163977794943222,2.0,1.0,0,0,0,0,20,164,99999.99999999999,700000.0,0.0,363.0,43.666666666666664,119.78522446445555,14348.5,0,1,0,0,1,0,0,0,7.0,49.125,6.0,55.285714285714285,0,0,0,0,0,0,1,6,7,387,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58819-80-6,10.11.10.201,80,192.168.40.30,58819,6,14/11/2019 07:59:32 AM,3,1,1,6.0,115.0,6.0,6.0,6.0,0.0,115.0,115.0,115.0,0.0,4.0333333333333336E7,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,333333.3333333333,333333.3333333333,6.0,115.0,78.66666666666666,62.93117934166921,3960.3333333333335,0,0,0,1,1,0,0,0,1.0,118.0,6.0,115.0,0,0,0,0,0,0,1,6,1,115,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58818-80-6,10.11.10.201,80,192.168.40.30,58818,6,14/11/2019 07:59:32 AM,24,0,2,0.0,12.0,0,0,0,0,6.0,6.0,6.0,0.0,500000.0,83333.33333333333,24.0,0.0,24.0,24.0,0,0,0,0,0,24.0,24.0,0.0,24.0,24.0,0,0,0,0,0,40,0.0,83333.33333333333,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,0.0,6.0,0,0,0,0,0,0,0,0,2,12,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58819-80-6,10.11.10.201,80,192.168.40.30,58819,6,14/11/2019 07:59:32 AM,46,7,6,248.0,381.0,115.0,0.0,35.42857142857142,54.42382181501387,363.0,0.0,63.5,146.75387558766548,1.3673913043478262E7,282608.6956521739,3.833333333333333,9.212968461836168,33.0,0.0,12.0,2.0,0.6324555320336759,3.0,1.0,45.0,9.0,13.435028842544403,33.0,2.0,0,0,0,0,164,144,152173.91304347827,130434.78260869565,0.0,363.0,45.357142857142854,99.8726936907929,9974.554945054944,0,0,0,0,1,0,0,0,0.0,48.84615384615385,35.42857142857143,63.5,0,0,0,0,0,0,7,248,6,381,-1,1024,5,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58819-80-6,192.168.40.30,58819,10.11.10.201,80,6,14/11/2019 07:59:32 AM,0,0,2,0.0,369.0,0,0,0,0,363.0,6.0,184.5,252.43712088359746,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,40,0.0,0.0,6.0,363.0,244.0,206.11404610069638,42483.0,0,0,0,1,1,0,0,0,0.0,366.0,0.0,184.5,0,0,0,0,0,0,0,0,2,369,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58819-80-6,192.168.40.30,58819,10.11.10.201,80,6,14/11/2019 07:59:32 AM,83,4,1,24.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,361445.7831325301,60240.96385542169,20.75,38.836194458262774,79.0,1.0,82.0,27.333333333333332,44.747439405326126,79.0,1.0,0,0,0,0,0,0,0,0,0,80,20,48192.77108433735,12048.192771084337,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.2,6.0,6.0,0,0,0,0,0,0,4,24,1,6,-1,1023,4,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58819-80-6,10.11.10.201,80,192.168.40.30,58819,6,14/11/2019 07:59:32 AM,2,0,2,0.0,12.0,0,0,0,0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,40,0.0,1000000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,0.0,6.0,0,0,0,0,0,0,0,0,2,12,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53630-6,192.168.10.23,53630,172.10.2.104,80,6,14/11/2019 07:59:32 AM,27,4,5,409.0,127.0,391.0,6.0,102.24999999999999,192.5,115.0,0.0,25.4,50.17768428295591,1.985185185185185E7,333333.3333333334,3.375,3.9977672339873487,13.0,1.0,6.0,2.0,1.0,3.0,1.0,27.0,6.75,6.601767440112787,16.0,2.0,0,0,0,0,80,124,148148.14814814815,185185.1851851852,0.0,391.0,53.599999999999994,123.62865543410413,15284.044444444444,0,1,0,0,0,0,0,0,1.0,59.55555555555556,102.25,25.4,0,0,0,0,0,0,4,409,5,127,-1,237,4,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53631-6,192.168.10.23,53631,172.10.2.104,80,6,14/11/2019 07:59:32 AM,94,2,5,397.0,127.0,391.0,6.0,198.5,272.2361107568208,115.0,0.0,25.4,50.17768428295591,5574468.085106383,74468.08510638298,15.666666666666666,23.70372685184055,62.0,2.0,2.0,2.0,0.0,2.0,2.0,94.0,23.5,27.598309126949545,62.0,3.0,0,0,0,0,40,124,21276.595744680853,53191.48936170213,0.0,391.0,65.5,137.2651240691323,18841.714285714286,0,1,0,0,0,0,0,0,2.0,74.85714285714286,198.5,25.4,0,0,0,0,0,0,2,397,5,127,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53631-6,192.168.10.23,53631,172.10.2.104,80,6,14/11/2019 07:59:32 AM,1,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.2E7,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53630-6,192.168.10.23,53630,172.10.2.104,80,6,14/11/2019 07:59:32 AM,639,5,6,409.0,139.0,391.0,0.0,81.8,172.86757937797358,115.0,0.0,23.166666666666668,45.05293183208688,857589.9843505477,17214.397496087637,63.89999999999999,188.1857533868539,599.0,0.0,9.0,2.25,0.957427107756338,3.0,1.0,639.0,127.8,266.41358824204144,604.0,2.0,0,0,0,0,112,132,7824.726134585289,9389.671361502347,0.0,391.0,46.166666666666664,113.14418261937315,12801.606060606062,1,0,0,0,1,0,0,0,1.0,50.36363636363637,81.8,23.166666666666668,0,0,0,0,0,0,5,409,6,139,-1,237,4,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58820-80-6,192.168.40.30,58820,10.11.10.201,80,6,14/11/2019 07:59:32 AM,99998,8,9,1107.0,139.0,363.0,0.0,138.375,186.02376000316272,115.0,0.0,15.444444444444445,37.45367509040705,12460.249204984098,170.00340006800135,6249.875,24948.052594340905,99805.0,1.0,145.0,20.714285714285715,46.46401577462673,126.0,1.0,99998.0,12499.75,35276.6754578311,99805.0,2.0,0,0,0,0,184,228,80.00160003200064,90.00180003600072,0.0,363.0,69.22222222222221,137.74082890600164,18972.53594771242,0,1,0,0,0,0,0,0,1.0,73.29411764705883,138.375,15.444444444444445,0,0,0,0,0,0,8,1107,9,139,-1,237,6,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58821-80-6,10.11.10.201,80,192.168.40.30,58821,6,14/11/2019 07:59:32 AM,8,3,1,127.0,0.0,115.0,6.0,42.33333333333333,62.93117934166921,0.0,0.0,0.0,0.0,1.5875E7,500000.0,2.6666666666666665,2.081665999466133,5.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0,0,0,0,0,0,0,0,0,60,32,375000.0,125000.0,0.0,115.0,25.4,50.17768428295591,2517.8,0,1,0,0,1,0,0,0,0.0,31.75,42.333333333333336,0.0,0,0,0,0,0,0,3,127,1,0,-1,29200,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58820-80-6,10.11.10.201,80,192.168.40.30,58820,6,14/11/2019 07:59:32 AM,66,0,4,0.0,24.0,0,0,0,0,6.0,6.0,6.0,0.0,363636.3636363636,60606.0606060606,22.0,32.96968304366907,60.0,1.0,0,0,0,0,0,66.0,22.0,32.96968304366907,60.0,1.0,0,0,0,0,0,80,0.0,60606.0606060606,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.5,0.0,6.0,0,0,0,0,0,0,0,0,4,24,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58821-80-6,10.11.10.201,80,192.168.40.30,58821,6,14/11/2019 07:59:32 AM,54,0,6,0.0,387.0,0,0,0,0,363.0,0.0,64.5,146.25423070803797,7166666.666666667,111111.11111111111,10.8,19.69009903479411,46.0,1.0,0,0,0,0,0,54.0,10.8,19.69009903479411,46.0,1.0,0,0,0,0,0,132,0.0,111111.11111111111,0.0,363.0,56.14285714285714,135.32975599306627,18314.14285714286,0,0,0,0,1,0,0,0,0.0,65.5,0.0,64.5,0,0,0,0,0,0,0,0,6,387,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58820-80-6,10.11.10.201,80,192.168.40.30,58820,6,14/11/2019 07:59:32 AM,5,2,1,121.0,115.0,115.0,6.0,60.5,77.07463914933368,115.0,115.0,115.0,0.0,4.719999999999999E7,600000.0,2.5,2.1213203435596424,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,40,20,399999.99999999994,199999.99999999997,6.0,115.0,87.75,54.5,2970.25,0,0,0,1,1,0,0,0,0.0,117.0,60.5,115.0,0,0,0,0,0,0,2,121,1,115,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58820-80-6,10.11.10.201,80,192.168.40.30,58820,6,14/11/2019 07:59:32 AM,18,0,6,0.0,36.0,0,0,0,0,6.0,6.0,6.0,0.0,2000000.0,333333.3333333333,3.6,2.701851217221259,7.0,1.0,0,0,0,0,0,18.0,3.6,2.701851217221259,7.0,1.0,0,0,0,0,0,120,0.0,333333.3333333333,6.0,6.0,6.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,7.0,0.0,6.0,0,0,0,0,0,0,0,0,6,36,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58821-80-6,192.168.40.30,58821,10.11.10.201,80,6,14/11/2019 07:59:32 AM,34,5,8,738.0,248.0,363.0,0.0,147.6,196.64765444825423,115.0,0.0,31.0,51.92026854431982,2.9E7,382352.9411764706,2.833333333333333,4.509249752822894,17.0,1.0,22.0,5.5,7.681145747868608,17.0,1.0,34.0,4.857142857142857,7.625146368618581,22.0,1.0,0,0,0,0,112,196,147058.82352941178,235294.11764705883,0.0,363.0,70.42857142857143,130.30302805721408,16978.87912087912,0,1,0,0,0,0,0,0,1.0,75.84615384615384,147.6,31.0,0,0,0,0,0,0,5,738,8,248,-1,237,4,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58821-80-6,10.11.10.201,80,192.168.40.30,58821,6,14/11/2019 07:59:32 AM,19,0,4,0.0,24.0,0,0,0,0,6.0,6.0,6.0,0.0,1263157.894736842,210526.31578947368,6.333333333333334,8.386497083606082,16.0,1.0,0,0,0,0,0,19.0,6.333333333333334,8.386497083606082,16.0,1.0,0,0,0,0,0,80,0.0,210526.31578947368,6.0,6.0,6.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,7.5,0.0,6.0,0,0,0,0,0,0,0,0,4,24,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53632-6,172.10.2.104,80,192.168.10.23,53632,6,14/11/2019 07:59:32 AM,15,3,3,127.0,6.0,115.0,6.0,42.33333333333333,62.93117934166921,6.0,0.0,2.0,3.4641016151377544,8866666.666666666,400000.0,3.0,2.449489742783178,7.0,1.0,5.0,2.5,0.7071067811865476,3.0,2.0,14.0,7.0,0.0,7.0,7.0,0,0,0,0,60,84,200000.0,200000.0,0.0,115.0,18.999999999999996,42.43819034784589,1800.9999999999998,0,1,0,0,1,0,0,0,1.0,22.166666666666668,42.333333333333336,2.0,0,0,0,0,0,0,3,127,3,6,-1,1024,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53632-6,192.168.10.23,53632,172.10.2.104,80,6,14/11/2019 07:59:32 AM,83,3,1,18.0,391.0,6.0,6.0,6.0,0.0,391.0,391.0,391.0,0.0,4927710.843373494,48192.77108433735,27.666666666666668,45.32475409015843,80.0,1.0,81.0,40.5,55.86143571373726,80.0,1.0,0,0,0,0,0,0,1,0,0,60,20,36144.57831325301,12048.192771084337,6.0,391.0,159.99999999999997,210.87318463948895,44467.5,0,0,0,1,1,0,0,0,0.0,200.0,6.0,391.0,0,0,0,0,0,0,3,18,1,391,-1,1024,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53630-6,172.10.2.104,80,192.168.10.23,53630,6,14/11/2019 07:59:32 AM,4,0,2,0.0,12.0,0,0,0,0,6.0,6.0,6.0,0.0,3000000.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,40,0.0,500000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,0.0,6.0,0,0,0,0,0,0,0,0,2,12,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53631-6,172.10.2.104,80,192.168.10.23,53631,6,14/11/2019 07:59:32 AM,99910,4,4,127.0,403.0,115.0,0.0,31.75,55.572025336494626,391.0,0.0,100.75,193.52067073054496,5304.774296867181,80.07206485837254,14272.857142857143,37758.020915776164,99900.0,1.0,8.0,2.6666666666666665,2.081665999466133,5.0,1.0,99906.0,33302.0,57675.55984990523,99900.0,2.0,0,0,0,0,92,92,40.03603242918627,40.03603242918627,0.0,391.0,59.55555555555556,129.59756084810306,16795.527777777777,0,0,0,0,1,0,0,0,1.0,67.0,31.75,100.75,0,0,0,0,0,0,4,127,4,403,-1,1024,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53631-6,192.168.10.23,53631,172.10.2.104,80,6,14/11/2019 07:59:32 AM,2,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58822-80-6,192.168.40.30,58822,10.11.10.201,80,6,14/11/2019 07:59:32 AM,39,2,5,369.0,127.0,363.0,6.0,184.5,252.43712088359746,115.0,0.0,25.4,50.17768428295591,1.2717948717948718E7,179487.1794871795,6.5,9.586448768965493,26.0,2.0,28.0,28.0,0.0,28.0,28.0,39.0,9.75,12.230426539304887,28.0,2.0,0,0,0,0,40,124,51282.05128205128,128205.1282051282,0.0,363.0,62.0,127.8112447545766,16335.714285714286,0,1,0,0,0,0,0,0,2.0,70.85714285714286,184.5,25.4,0,0,0,0,0,0,2,369,5,127,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58822-80-6,192.168.40.30,58822,10.11.10.201,80,6,14/11/2019 07:59:32 AM,2,2,1,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,9000000.0,1500000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,20,1000000.0,500000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,6.0,0,0,0,0,0,0,2,12,1,6,-1,1023,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58823-80-6,192.168.40.30,58823,10.11.10.201,80,6,14/11/2019 07:59:32 AM,17,4,5,381.0,127.0,363.0,6.0,95.25,178.5,115.0,0.0,25.4,50.17768428295591,2.988235294117647E7,529411.7647058824,2.125,0.9910312089651148,4.0,1.0,5.0,1.6666666666666667,0.5773502691896257,2.0,1.0,17.0,4.25,5.188127472091127,12.0,1.0,0,0,0,0,80,124,235294.11764705883,294117.64705882355,0.0,363.0,50.8,115.16538831900263,13263.066666666668,0,1,0,0,0,0,0,0,1.0,56.44444444444444,95.25,25.4,0,0,0,0,0,0,4,381,5,127,-1,237,4,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58822-80-6,10.11.10.201,80,192.168.40.30,58822,6,14/11/2019 07:59:32 AM,38,7,7,248.0,744.0,115.0,0.0,35.42857142857142,54.42382181501387,363.0,0.0,106.28571428571428,175.38977002257408,2.6105263157894734E7,368421.05263157893,2.923076923076923,4.5545131181707825,18.0,1.0,16.0,2.6666666666666665,2.6583202716502514,8.0,1.0,30.0,5.0,6.511528238439882,18.0,1.0,0,0,0,0,164,164,184210.52631578947,184210.52631578947,0.0,363.0,66.53333333333333,126.44584762242049,15988.552380952382,0,0,0,0,1,0,0,0,1.0,71.28571428571429,35.42857142857143,106.28571428571429,0,0,0,0,0,0,7,248,7,744,-1,1024,5,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58822-80-6,192.168.40.30,58822,10.11.10.201,80,6,14/11/2019 07:59:32 AM,1,0,2,0.0,12.0,0,0,0,0,6.0,6.0,6.0,0.0,1.2E7,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,40,0.0,2000000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,0.0,6.0,0,0,0,0,0,0,0,0,2,12,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
